EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM654,50,46-55,No,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,461343,15k+,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7.0
RM715,50,46-55,No,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66,3,4,Research Director,4,Divorced,353307,15k+,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3.0
RM722,50,46-55,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,237796,10k-15k,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5.0
RM743,50,46-55,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,24140,Upto 5k,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0.0
RM752,50,46-55,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,104164,5k-10k,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13.0
RM767,50,46-55,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,316837,15k+,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7.0
RM802,50,46-55,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,58279,Upto 5k,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0.0
RM868,50,46-55,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,648931,15k+,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2.0
RM946,50,46-55,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,525488,15k+,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2.0
RM1087,50,46-55,No,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,593976,10k-15k,24450,1,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9.0
RM1127,50,46-55,No,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,3,Male,59,3,5,Manager,3,Married,627562,15k+,19519,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0.0
RM1139,50,46-55,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,180728,10k-15k,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13.0
RM1178,50,46-55,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,341242,10k-15k,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11.0
RM1453,50,46-55,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,1,2044,2,Male,94,3,2,Sales Executive,3,Divorced,68653,5k-10k,14255,7,Y,No,12,3,4,80,2,12,3,3,6,3,0,1.0
RM1462,50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,104872,10k-15k,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0.0
RM1462,50,46-55,Yes,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,85794,10k-15k,16586,4,Y,Yes,13,3,2,80,1,20,3,3,3,2,2,0.0
RM088,51,46-55,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,34846,Upto 5k,18725,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3.0
RM092,51,46-55,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,61502,5k-10k,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0.0
RM111,51,46-55,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,208585,5k-10k,25796,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8.0
RM124,51,46-55,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,471255,15k+,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15.0
RM137,51,46-55,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,293825,10k-15k,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3.0
RM157,51,46-55,No,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,279346,5k-10k,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0.0
RM190,51,46-55,No,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,154101,10k-15k,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0.0
RM214,51,46-55,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,405638,10k-15k,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7.0
RM259,51,46-55,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,96,3,1,Research Scientist,4,Married,54755,Upto 5k,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,
RM300,51,46-55,No,Travel_Rarely,1302,Research & Development,2,3,Medical,1,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,210416,5k-10k,16321,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2.0
RM377,51,46-55,No,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,60575,Upto 5k,14862,4,Y,No,11,3,3,80,1,18,2,2,7,7,0,7.0
RM617,51,46-55,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,651790,15k+,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17.0
RM780,51,46-55,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,44457,Upto 5k,10332,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7.0
RM919,51,46-55,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,360101,15k+,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10.0
RM931,51,46-55,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,38870,Upto 5k,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7.0
RM963,51,46-55,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,592335,10k-15k,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10.0
RM972,51,46-55,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,381126,10k-15k,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3.0
RM988,51,46-55,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,63603,10k-15k,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2.0
RM1276,51,46-55,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,337559,10k-15k,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2.0
RM191,52,46-55,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,676866,15k+,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9.0
RM231,52,46-55,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,34682,Upto 5k,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2.0
RM238,52,46-55,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,527151,15k+,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12.0
RM318,52,46-55,Yes,Travel_Rarely,723,Research & Development,8,4,Medical,1,433,3,Male,85,2,2,Research Scientist,2,Married,70026,Upto 5k,17747,2,Y,No,15,3,1,80,0,11,3,2,8,2,7,7.0
RM407,52,46-55,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,490436,5k-10k,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,
RM409,52,46-55,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,429665,15k+,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4.0
RM469,52,46-55,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,73379,5k-10k,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9.0
RM562,52,46-55,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,536728,15k+,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16.0
RM571,52,46-55,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,63742,Upto 5k,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2.0
RM588,52,46-55,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,59654,Upto 5k,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4.0
RM628,52,46-55,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,583061,10k-15k,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0.0
RM700,52,46-55,No,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,587785,15k+,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8.0
RM750,52,46-55,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1,Female,57,1,5,Manager,4,Married,883723,15k+,25846,1,Y,No,15,3,4,80,1,33,3,3,32,14,6,9.0
RM807,52,46-55,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,112767,10k-15k,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0.0
RM948,52,46-55,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,61303,5k-10k,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7.0
RM995,52,46-55,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,532792,10k-15k,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2.0
RM1001,52,46-55,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,51704,Upto 5k,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4.0
RM1435,52,46-55,No,Non-Travel,585,Sales,29,4,Life Sciences,1,2019,1,Male,40,3,1,Sales Representative,4,Divorced,40391,Upto 5k,19788,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0.0
RM019,53,46-55,No,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,395506,15k+,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7.0
RM026,53,46-55,No,Travel_Rarely,1282,Research & Development,5,3,Other,1,32,3,Female,58,3,5,Manager,3,Divorced,484700,15k+,10735,4,Y,No,11,3,4,80,1,26,3,2,14,13,4,
RM153,53,46-55,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,71795,Upto 5k,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5.0
RM185,53,46-55,No,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,184642,Upto 5k,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3.0
RM281,53,46-55,No,Travel_Rarely,1070,Research & Development,3,4,Medical,1,386,3,Male,45,3,4,Research Director,3,Married,310162,15k+,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3.0
RM503,53,46-55,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,84132,5k-10k,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10.0
RM535,53,46-55,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,587093,10k-15k,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3.0
RM557,53,46-55,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,62982,Upto 5k,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2.0
RM625,53,46-55,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,165045,10k-15k,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4.0
RM647,53,46-55,No,Travel_Rarely,868,Sales,8,3,Marketing,1,897,1,Male,73,3,4,Sales Executive,4,Married,134240,10k-15k,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2.0
RM650,53,46-55,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,901,4,Female,72,3,4,Research Director,4,Single,549666,10k-15k,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8.0
RM702,53,46-55,No,Travel_Rarely,1376,Sales,2,2,Medical,1,981,3,Male,45,3,4,Manager,3,Divorced,328627,10k-15k,13938,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2.0
RM761,53,46-55,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3,Female,38,2,3,Sales Executive,2,Married,108672,5k-10k,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12.0
RM859,53,46-55,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,761821,15k+,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7.0
RM1044,53,46-55,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,463273,15k+,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8.0
RM1112,53,46-55,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,3,Female,78,2,3,Manufacturing Director,4,Married,307322,10k-15k,14618,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9.0
RM1204,53,46-55,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,Male,48,4,3,Healthcare Representative,4,Married,166829,5k-10k,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2.0
RM1269,53,46-55,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,416782,10k-15k,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2.0
RM1397,53,46-55,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,88611,10k-15k,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2.0
RM096,54,46-55,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,126,1,Female,60,3,3,Research Director,3,Married,457149,10k-15k,24001,9,Y,No,12,3,1,80,1,16,5,1,4,3,0,3.0
RM113,54,46-55,No,Non-Travel,142,Human Resources,26,3,Human Resources,1,148,4,Female,30,4,4,Manager,4,Single,372104,15k+,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4.0
RM220,54,46-55,No,Travel_Rarely,1147,Sales,3,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1,Married,102803,5k-10k,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5.0
RM333,54,46-55,No,Travel_Frequently,928,Research & Development,20,4,Life Sciences,1,450,4,Female,31,3,2,Research Scientist,3,Single,121666,Upto 5k,16885,3,Y,No,12,3,4,80,0,20,4,2,4,3,0,3.0
RM393,54,46-55,No,Travel_Rarely,821,Research & Development,5,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,685792,15k+,8509,4,Y,No,11,3,3,80,1,24,4,2,4,2,1,2.0
RM432,54,46-55,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,3,Single,58020,Upto 5k,23428,7,Y,No,11,3,3,80,0,19,3,3,1,0,0,0.0
RM511,54,46-55,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,69850,10k-15k,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1.0
RM576,54,46-55,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,238852,5k-10k,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4.0
RM729,54,46-55,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,1013,3,Female,56,3,3,Manufacturing Director,3,Married,350024,10k-15k,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8.0
RM772,54,46-55,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,96854,10k-15k,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0.0
RM891,54,46-55,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,318305,10k-15k,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4.0
RM895,54,46-55,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,630190,15k+,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9.0
RM1009,54,46-55,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,600867,15k+,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7.0
RM1077,54,46-55,No,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,313507,15k+,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12.0
RM1185,54,46-55,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,556568,15k+,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7.0
RM1306,54,46-55,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,54072,5k-10k,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7.0
RM1398,54,46-55,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,60626,Upto 5k,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3.0
RM1407,54,46-55,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,130088,Upto 5k,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4.0
RM066,55,46-55,No,Travel_Rarely,836,Research & Development,8,3,Medical,1,84,4,Female,33,3,4,Manager,3,Divorced,420576,10k-15k,19730,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,0,2.0
RM083,55,46-55,No,Travel_Rarely,111,Sales,1,2,Life Sciences,1,106,1,Male,70,3,3,Sales Executive,4,Married,106586,10k-15k,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0.0
RM188,55,46-55,No,Travel_Rarely,692,Research & Development,14,4,Medical,1,254,3,Male,61,4,5,Research Director,2,Single,654800,15k+,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15.0
RM271,55,46-55,No,Travel_Rarely,452,Research & Development,1,3,Medical,1,374,4,Male,81,3,5,Manager,1,Single,875297,15k+,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13.0
RM284,55,46-55,No,Travel_Rarely,147,Research & Development,20,2,Technical Degree,1,389,2,Male,37,3,2,Laboratory Technician,4,Married,76994,5k-10k,15972,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8.0
RM380,55,46-55,No,Travel_Rarely,1311,Research & Development,2,3,Life Sciences,1,505,3,Female,97,3,4,Manager,4,Single,695190,15k+,23258,2,Y,Yes,13,3,3,80,0,30,2,3,5,4,1,2.0
RM446,55,46-55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1,Female,83,3,4,Manager,2,Single,361908,15k+,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7.0
RM569,55,46-55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,596643,15k+,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4.0
RM609,55,46-55,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4,Single,50002,5k-10k,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3.0
RM746,55,46-55,No,Travel_Frequently,135,Research & Development,18,4,Medical,1,1034,3,Male,62,3,2,Healthcare Representative,2,Married,157891,5k-10k,12992,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7.0
RM775,55,46-55,No,Non-Travel,444,Research & Development,2,1,Medical,1,1074,3,Male,40,2,4,Manager,1,Single,675780,15k+,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2.0
RM788,55,46-55,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,362535,10k-15k,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2.0
RM915,55,46-55,No,Non-Travel,177,Research & Development,8,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,237247,10k-15k,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0.0
RM956,55,46-55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,316020,15k+,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11.0
RM976,55,46-55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,Single,138474,10k-15k,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8.0
RM1011,55,46-55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,Divorced,501662,10k-15k,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0.0
RM1066,55,46-55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,68942,Upto 5k,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2.0
RM1117,55,46-55,No,Travel_Rarely,685,Sales,26,5,Marketing,1,1578,3,Male,60,2,5,Manager,4,Married,574985,15k+,23037,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13.0
RM1208,55,46-55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,44786,Upto 5k,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2.0
RM1265,55,46-55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,549183,15k+,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0.0
RM1337,55,46-55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,92861,Upto 5k,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4.0
RM1402,55,46-55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,633198,15k+,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4.0
RM086,56,55+,No,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,112,4,Male,49,1,3,Manufacturing Director,4,Single,530358,5k-10k,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2.0
RM123,56,55+,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,80237,Upto 5k,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3.0
RM176,56,55+,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1,Divorced,68662,Upto 5k,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2.0
RM402,56,55+,No,Travel_Frequently,906,Sales,6,3,Life Sciences,1,532,3,Female,86,4,4,Sales Executive,1,Married,187456,10k-15k,18256,9,Y,No,11,3,4,80,3,36,0,2,7,7,7,7.0
RM553,56,55+,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,182904,10k-15k,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1.0
RM773,56,55+,No,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1071,1,Female,63,3,1,Research Scientist,3,Married,95663,Upto 5k,12154,2,Y,No,19,3,2,80,1,18,4,3,5,4,0,3.0
RM852,56,55+,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4,Female,92,3,5,Manager,1,Divorced,844376,15k+,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2.0
RM957,56,55+,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,Male,99,3,5,Manager,2,Single,457881,15k+,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7.0
RM977,56,55+,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4,Male,68,3,4,Manufacturing Director,2,Married,535818,10k-15k,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9.0
RM1024,56,55+,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,67181,Upto 5k,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0.0
RM1355,56,55+,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,44381,Upto 5k,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0.0
